datetime,csi1000,csi500,hs300,sse
2013-07-12,3829.195,3425.14,2275.373,2039.486
2013-07-15,3923.381,3493.44,2307.297,2059.39
2013-07-16,3966.64,3536.31,2317.848,2065.72
2013-07-17,3908.83,3485.07,2282.836,2044.922
2013-07-18,3911.198,3481.2,2245.328,2023.396
2013-07-19,3832.159,3394.31,2190.478,1992.648
2013-07-22,3919.302,3461.28,2202.189,2004.762
2013-07-23,4015.217,3544.97,2265.845,2043.876
2013-07-24,4057.864,3566.28,2249.151,2033.329
2013-07-25,3963.314,3498.24,2237.683,2021.174
2013-07-26,3968.932,3494.16,2224.008,2010.85
2013-07-29,3901.096,3426.59,2175.97,1976.306
2013-07-30,3882.32,3411.22,2189.388,1990.064
2013-07-31,3900.485,3430.74,2193.021,1993.799
2013-08-01,4026.471,3521.15,2245.364,2029.067
2013-08-02,4038.773,3533.61,2247.263,2029.418
2013-08-05,4102.126,3592.54,2278.329,2050.481
2013-08-06,4146.665,3631.12,2293.641,2060.5
2013-08-07,4094.321,3596.32,2280.623,2046.778
2013-08-08,4113.071,3605.85,2276.782,2044.895
2013-08-09,4113.434,3618.74,2286.01,2052.235
2013-08-12,4146.487,3676.2,2352.794,2101.283
2013-08-13,4178.394,3695.55,2359.068,2106.156
2013-08-14,4175.447,3681.08,2349.08,2100.137
2013-08-15,4131.229,3631.32,2321.576,2081.88
2013-08-16,4032.384,3554.35,2304.144,2068.452
2013-08-19,4129.44,3609.03,2331.43,2085.602
2013-08-20,4141.531,3599.64,2312.465,2072.595
2013-08-21,4164.533,3627.5,2308.589,2072.961
2013-08-22,4181.358,3636.47,2303.932,2067.124
2013-08-23,4184.816,3627.97,2286.929,2057.458
2013-08-26,4267.371,3703.59,2335.616,2096.474
2013-08-27,4306.38,3732.1,2340.881,2103.567
2013-08-28,4257.972,3703.92,2328.056,2101.301
2013-08-29,4260.793,3701.08,2318.311,2097.227
2013-08-30,4181.742,3664.15,2313.91,2098.382
2013-09-02,4218.395,3689.96,2320.344,2098.448
2013-09-03,4290.872,3744.87,2354.502,2123.112
2013-09-04,4298.858,3755.24,2350.699,2127.618
2013-09-05,4324.725,3762.57,2341.735,2122.43
2013-09-06,4352.459,3792.83,2357.782,2139.993
2013-09-09,4369.943,3831.93,2440.609,2212.516
2013-09-10,4387.756,3870.92,2474.894,2237.984
2013-09-11,4318.716,3834.26,2482.889,2241.268
2013-09-12,4319.112,3845.07,2507.455,2255.605
2013-09-13,4352.949,3849.82,2488.902,2236.217
2013-09-16,4384.987,3854.21,2478.39,2231.401
2013-09-17,4325.056,3786.29,2427.322,2185.56
2013-09-18,4366.14,3822.12,2432.51,2191.851
2013-09-23,4455.807,3899.63,2472.288,2221.044
2013-09-24,4468.381,3903.52,2443.885,2207.531
2013-09-25,4447.107,3889.22,2429.03,2198.515
2013-09-26,4378.19,3808.22,2384.443,2155.809
2013-09-27,4393.742,3822.76,2394.971,2160.027
2013-09-30,4470.446,3872.89,2409.037,2174.665
2013-10-08,4542.308,3938.07,2441.811,2198.199
2013-10-09,4612.126,3981.06,2453.583,2211.769
2013-10-10,4567.573,3959.63,2429.317,2190.929
2013-10-11,4613.577,4026.92,2468.508,2228.146
2013-10-14,4665.909,4068.32,2472.542,2237.773
2013-10-15,4662.765,4074.08,2467.517,2233.412
2013-10-16,4518.722,3963.21,2421.371,2193.074
2013-10-17,4517.771,3956.97,2413.33,2188.542
2013-10-18,4549.987,3970.64,2426.054,2193.78
2013-10-21,4673.762,4069.03,2471.322,2229.237
2013-10-22,4621.387,4026.52,2445.891,2210.652
2013-10-23,4504.004,3924.22,2418.491,2183.107
2013-10-24,4469.644,3898.16,2400.511,2164.322
2013-10-25,4388.614,3821.78,2368.559,2132.955
2013-10-28,4384.385,3808.7,2365.954,2133.869
2013-10-29,4269.656,3703.86,2372.053,2128.864
2013-10-30,4335.587,3764.45,2407.471,2160.463
2013-10-31,4270.97,3713.83,2373.718,2141.614
2013-11-01,4240.214,3702.45,2384.96,2149.562
2013-11-04,4267.367,3728.19,2380.454,2149.634
2013-11-05,4340.386,3777.4,2383.769,2157.24
2013-11-06,4303.902,3737.11,2353.568,2139.607
2013-11-07,4246.212,3685.04,2340.552,2129.4
2013-11-08,4186.175,3629.94,2307.945,2106.127
2013-11-11,4213.14,3645.84,2315.889,2109.471
2013-11-12,4248.373,3680.54,2340.0,2126.772
2013-11-13,4173.496,3611.76,2288.116,2087.941
2013-11-14,4242.907,3659.83,2304.501,2100.506
2013-11-15,4324.288,3736.45,2350.734,2135.827
2013-11-18,4421.24,3827.88,2428.903,2197.219
2013-11-19,4446.485,3840.37,2412.163,2193.125
2013-11-20,4486.609,3878.58,2424.85,2206.613
2013-11-21,4478.388,3865.41,2409.989,2205.766
2013-11-22,4467.83,3842.76,2397.962,2196.378
2013-11-25,4473.542,3839.6,2388.629,2186.115
2013-11-26,4490.507,3845.68,2387.416,2183.073
2013-11-27,4559.449,3889.75,2414.481,2201.07
2013-11-28,4587.694,3922.67,2439.53,2219.372
2013-11-29,4643.3,3946.38,2438.944,2220.504
2013-12-02,4354.57,3770.87,2418.788,2207.371
2013-12-03,4427.706,3859.96,2442.784,2222.67
2013-12-04,4465.706,3933.0,2475.135,2251.762
2013-12-05,4436.968,3928.72,2468.197,2247.063
2013-12-06,4430.064,3918.78,2452.287,2237.108
2013-12-09,4494.502,3947.7,2450.872,2238.2
2013-12-10,4491.967,3950.49,2453.322,2237.492
2013-12-11,4465.052,3906.78,2412.763,2204.166
2013-12-12,4507.545,3916.96,2410.015,2202.796
2013-12-13,4520.793,3925.43,2406.639,2196.075
2013-12-16,4460.131,3857.72,2367.923,2160.861
2013-12-17,4433.701,3834.03,2356.376,2151.079
2013-12-18,4429.139,3834.04,2357.226,2148.285
2013-12-19,4393.517,3795.02,2332.41,2127.792
2013-12-20,4348.799,3747.0,2278.136,2084.794
2013-12-23,4334.171,3742.74,2284.602,2089.707
2013-12-24,4379.273,3768.7,2288.248,2092.905
2013-12-25,4454.295,3808.45,2305.11,2106.354
2013-12-26,4375.155,3743.13,2265.334,2073.099
2013-12-27,4455.351,3800.77,2303.478,2101.251
2013-12-30,4487.489,3813.0,2299.458,2097.529
2013-12-31,4482.861,3829.1,2330.026,2115.978
2014-01-02,4539.5,3847.88,2321.978,2109.387
2014-01-03,4531.747,3816.32,2290.779,2083.136
2014-01-06,4411.27,3710.9,2238.637,2045.709
2014-01-07,4458.557,3733.66,2238.001,2047.317
2014-01-08,4504.673,3738.21,2241.911,2044.34
2014-01-09,4431.8,3696.02,2222.221,2027.622
2014-01-10,4354.844,3628.63,2204.851,2013.298
2014-01-13,4346.713,3612.02,2193.679,2009.564
2014-01-14,4447.699,3683.53,2212.846,2026.842
2014-01-15,4494.095,3708.14,2208.941,2023.348
2014-01-16,4485.269,3714.31,2211.844,2023.701
2014-01-17,4445.2,3671.92,2178.488,2004.949
2014-01-20,4415.096,3644.13,2165.993,1991.253
2014-01-21,4486.869,3700.11,2187.41,2008.313
2014-01-22,4584.079,3799.04,2243.796,2051.749
2014-01-23,4627.341,3825.49,2231.889,2042.18
2014-01-24,4695.287,3882.67,2245.678,2054.392
2014-01-27,4682.053,3881.95,2215.919,2033.3
2014-01-28,4667.734,3873.81,2219.855,2038.513
2014-01-29,4730.86,3908.45,2227.781,2049.914
2014-01-30,4714.679,3885.42,2202.45,2033.083
2014-02-07,4818.246,3957.67,2212.483,2044.497
2014-02-10,4943.378,4074.63,2267.534,2086.067
2014-02-11,4941.808,4080.38,2285.562,2103.671
2014-02-12,5005.026,4125.41,2291.246,2109.955
2014-02-13,4901.679,4064.42,2279.554,2098.401
2014-02-14,5000.59,4134.16,2295.575,2115.848
2014-02-17,5117.394,4212.75,2311.647,2135.415
2014-02-18,5120.243,4207.7,2282.442,2119.066
2014-02-19,5120.136,4207.99,2308.656,2142.554
2014-02-20,5035.168,4149.07,2287.436,2138.782
2014-02-21,5030.78,4121.92,2264.294,2113.693
2014-02-24,5064.488,4105.79,2214.509,2076.686
2014-02-25,4849.372,3961.44,2157.909,2034.219
2014-02-26,4881.727,3987.48,2163.405,2041.254
2014-02-27,4795.551,3934.73,2154.108,2047.354
2014-02-28,4842.524,3975.93,2178.971,2056.302
2014-03-03,4954.174,4058.8,2190.37,2075.235
2014-03-04,4961.944,4059.57,2184.273,2071.473
2014-03-05,4963.662,4037.78,2163.976,2053.084
2014-03-06,4962.395,4032.76,2173.634,2059.578
2014-03-07,4949.835,4012.45,2168.358,2057.908
2014-03-10,4760.672,3860.24,2097.787,1999.065
2014-03-11,4746.733,3864.26,2108.661,2001.157
2014-03-12,4726.863,3865.66,2114.134,1997.692
2014-03-13,4794.004,3907.15,2140.333,2019.111
2014-03-14,4785.044,3888.98,2122.836,2004.339
2014-03-17,4903.133,3967.15,2143.038,2023.673
2014-03-18,4934.419,3989.2,2138.133,2025.196
2014-03-19,4937.728,3980.67,2120.87,2021.734
2014-03-20,4798.398,3876.58,2086.967,1993.479
2014-03-21,4870.013,3952.39,2158.798,2047.619
2014-03-24,4876.471,3985.86,2176.554,2066.279
2014-03-25,4876.289,3991.14,2174.44,2067.311
2014-03-26,4903.916,4001.5,2171.047,2063.67
2014-03-27,4804.207,3944.04,2155.707,2046.588
2014-03-28,4671.788,3865.29,2151.965,2041.712
2014-03-31,4633.27,3840.54,2146.305,2033.306
2014-04-01,4714.948,3899.49,2163.115,2047.46
2014-04-02,4683.783,3902.04,2180.727,2058.988
2014-04-03,4686.952,3896.28,2165.008,2043.702
2014-04-04,4743.682,3939.23,2185.472,2058.831
2014-04-08,4774.531,3981.63,2237.316,2098.284
2014-04-09,4830.536,4018.55,2238.62,2105.237
2014-04-10,4849.657,4038.84,2273.761,2134.3
2014-04-11,4822.712,4021.19,2270.666,2130.542
2014-04-14,4858.157,4051.33,2268.613,2131.539
2014-04-15,4838.652,4021.91,2229.463,2101.601
2014-04-16,4847.637,4019.88,2232.526,2105.122
2014-04-17,4847.682,4014.94,2224.803,2098.885
2014-04-18,4870.309,4029.26,2224.479,2097.748
2014-04-21,4794.877,3965.34,2187.248,2065.826
2014-04-22,4748.012,3947.17,2196.795,2072.831
2014-04-23,4730.826,3929.17,2194.668,2067.382
2014-04-24,4682.827,3884.81,2190.474,2057.033
2014-04-25,4582.632,3800.68,2167.826,2036.519
2014-04-28,4424.411,3684.59,2134.969,2003.487
2014-04-29,4479.259,3738.93,2158.47,2020.341
2014-04-30,4525.306,3766.17,2158.659,2026.358
2014-05-05,4577.407,3798.29,2156.47,2027.353
2014-05-06,4612.149,3817.98,2157.328,2028.038
2014-05-07,4533.014,3749.97,2137.316,2010.083
2014-05-08,4532.264,3754.01,2135.496,2015.274
2014-05-09,4481.835,3716.02,2133.911,2011.135
2014-05-12,4576.422,3812.76,2180.054,2052.871
2014-05-13,4574.804,3806.89,2174.852,2050.728
2014-05-14,4577.681,3803.8,2172.372,2047.91
2014-05-15,4491.752,3732.34,2144.084,2024.974
2014-05-16,4472.169,3726.66,2145.952,2026.504
2014-05-19,4458.379,3705.36,2115.143,2005.183
2014-05-20,4480.028,3715.71,2115.771,2008.119
2014-05-21,4518.657,3747.33,2135.905,2024.951
2014-05-22,4527.598,3746.14,2130.868,2021.285
2014-05-23,4582.458,3786.56,2148.414,2034.569
2014-05-26,4645.004,3827.49,2155.976,2041.476
2014-05-27,4624.34,3818.32,2147.28,2034.565
2014-05-28,4690.619,3861.59,2169.352,2050.228
2014-05-29,4635.007,3821.87,2155.164,2040.595
2014-05-30,4648.233,3829.24,2156.464,2039.212
2014-06-03,4640.242,3822.72,2149.918,2038.305
2014-06-04,4610.724,3789.29,2128.274,2024.834
2014-06-05,4671.333,3832.05,2150.602,2040.878
2014-06-06,4662.311,3818.33,2134.716,2029.956
2014-06-09,4627.427,3797.43,2134.281,2030.502
2014-06-10,4686.087,3840.02,2161.268,2052.532
2014-06-11,4717.942,3858.05,2160.766,2054.948
2014-06-12,4712.043,3850.11,2153.41,2051.713
2014-06-13,4766.518,3891.56,2176.242,2070.715
2014-06-16,4800.599,3914.98,2191.855,2085.983
2014-06-17,4757.484,3879.34,2169.674,2066.698
2014-06-18,4721.703,3858.1,2160.239,2055.519
2014-06-19,4581.907,3755.69,2126.907,2023.735
2014-06-20,4635.064,3789.34,2136.729,2026.674
2014-06-23,4697.417,3815.88,2134.11,2024.365
2014-06-24,4733.756,3839.2,2144.821,2033.931
2014-06-25,4715.848,3814.03,2133.371,2025.502
2014-06-26,4793.361,3861.95,2149.076,2038.677
2014-06-27,4829.479,3889.32,2150.258,2036.51
2014-06-30,4884.397,3924.9,2165.118,2048.327
2014-07-01,4915.74,3951.73,2164.559,2050.381
2014-07-02,4945.531,3979.31,2170.867,2059.418
2014-07-03,4980.715,4019.65,2180.192,2063.229
2014-07-04,4977.585,4004.56,2178.695,2059.375
2014-07-07,4970.868,4014.49,2176.289,2059.927
2014-07-08,5014.857,4039.71,2180.473,2064.021
2014-07-09,4937.321,3982.4,2148.71,2038.612
2014-07-10,4935.691,3982.2,2142.847,2038.342
2014-07-11,4966.176,4029.75,2148.009,2046.961
2014-07-14,5025.24,4090.8,2171.758,2066.646
2014-07-15,4992.831,4093.11,2174.976,2070.357
2014-07-16,4925.461,4062.12,2170.868,2067.276
2014-07-17,4907.894,4031.44,2157.068,2055.591
2014-07-18,4910.766,4042.52,2164.144,2059.067
2014-07-21,4898.25,4030.24,2166.295,2054.479
2014-07-22,4966.788,4083.29,2192.698,2075.481
2014-07-23,4897.562,4057.11,2197.833,2078.489
2014-07-24,4859.618,4054.22,2237.015,2105.062
2014-07-25,4899.727,4089.8,2260.454,2126.614
2014-07-28,4984.277,4168.37,2323.897,2177.948
2014-07-29,5046.407,4207.86,2331.369,2183.192
2014-07-30,5088.647,4214.84,2322.011,2181.243
2014-07-31,5115.578,4257.04,2350.251,2201.562
2014-08-01,5056.042,4210.22,2329.402,2185.303
2014-08-04,5121.725,4278.85,2375.62,2223.331
2014-08-05,5170.157,4300.12,2369.353,2219.945
2014-08-06,5192.31,4328.6,2363.221,2217.465
2014-08-07,5158.503,4341.94,2327.457,2187.669
2014-08-08,5206.203,4311.697,2331.134,2194.425
2014-08-11,5285.675,4377.018,2365.349,2224.654
2014-08-12,5322.304,4399.806,2357.052,2221.595
2014-08-13,5320.846,4401.809,2358.901,2222.877
2014-08-14,5302.98,4373.504,2335.945,2206.466
2014-08-15,5359.729,4423.636,2360.635,2226.734
2014-08-18,5449.274,4483.544,2374.562,2239.466
2014-08-19,5473.399,4496.938,2374.768,2245.33
2014-08-20,5461.59,4497.399,2366.14,2240.211
2014-08-21,5477.343,4495.44,2354.244,2230.458
2014-08-22,5524.371,4521.752,2365.364,2240.812
2014-08-25,5485.078,4487.142,2342.863,2229.274
2014-08-26,5376.852,4407.588,2324.092,2207.106
2014-08-27,5406.561,4421.212,2327.595,2209.465
2014-08-28,5359.559,4381.494,2311.278,2195.818
2014-08-29,5421.286,4427.879,2338.287,2217.2
2014-09-01,5522.776,4507.442,2355.317,2235.511
2014-09-02,5604.66,4576.12,2386.46,2266.046
2014-09-03,5648.724,4608.557,2408.838,2288.627
2014-09-04,5704.277,4647.886,2426.224,2306.862
2014-09-05,5722.823,4666.474,2449.259,2326.432
2014-09-09,5757.871,4701.699,2445.224,2326.527
2014-09-10,5797.449,4709.909,2432.433,2318.305
2014-09-11,5790.101,4704.942,2423.454,2311.679
2014-09-12,5862.171,4756.949,2438.358,2331.95
2014-09-15,5922.273,4807.555,2437.189,2339.14
2014-09-16,5717.842,4645.546,2388.765,2296.555
2014-09-17,5757.993,4686.047,2401.326,2307.893
2014-09-18,5803.722,4719.009,2408.664,2315.928
2014-09-19,5870.094,4758.727,2425.211,2329.451
2014-09-22,5820.683,4694.229,2378.92,2289.866
2014-09-23,5905.165,4754.472,2399.462,2309.718
2014-09-24,5984.145,4815.71,2441.864,2343.575
2014-09-25,5989.877,4814.735,2436.965,2345.103
2014-09-26,6015.45,4829.935,2437.201,2347.718
2014-09-29,6080.097,4877.435,2447.799,2357.711
2014-09-30,6127.134,4916.119,2450.988,2363.87
2014-10-08,6214.97,4993.531,2478.383,2382.794
2014-10-09,6238.262,5004.001,2481.955,2389.371
2014-10-10,6216.978,4981.853,2466.789,2374.54
2014-10-13,6216.669,4982.681,2454.946,2366.009
2014-10-14,6203.997,4966.083,2446.562,2359.475
2014-10-15,6222.795,4987.707,2463.874,2373.67
2014-10-16,6134.74,4906.244,2444.395,2356.499
2014-10-17,6058.668,4860.732,2441.732,2341.184
2014-10-20,6154.52,4929.16,2454.711,2356.728
2014-10-21,6103.008,4884.024,2433.391,2339.657
2014-10-22,6027.51,4825.609,2418.641,2326.553
2014-10-23,5930.483,4755.231,2395.936,2302.418
2014-10-24,5941.926,4774.666,2390.706,2302.28
2014-10-27,6006.838,4809.518,2368.832,2290.437
2014-10-28,6163.672,4924.955,2416.653,2337.871
2014-10-29,6246.699,4991.755,2451.384,2373.03
2014-10-30,6241.588,4992.63,2468.925,2391.076
2014-10-31,6208.61,4986.416,2508.325,2420.178
2014-11-03,6275.993,5028.698,2512.548,2430.032
2014-11-04,6231.816,5003.47,2513.172,2430.677
2014-11-05,6227.245,4995.443,2503.448,2419.254
2014-11-06,6289.192,5024.848,2506.067,2425.864
2014-11-07,6228.167,4977.255,2502.153,2418.171
2014-11-10,6246.612,5031.001,2565.73,2473.673
2014-11-11,6023.004,4881.48,2558.612,2469.673
2014-11-12,6120.058,4965.384,2594.318,2494.476
2014-11-13,6023.782,4921.671,2579.75,2485.606
2014-11-14,6009.446,4909.609,2581.093,2478.824
2014-11-17,6100.833,4958.466,2567.101,2474.009
2014-11-18,6139.522,4967.651,2541.416,2456.366
2014-11-19,6193.562,4985.101,2537.223,2450.986
2014-11-20,6185.919,4974.626,2537.099,2452.66
2014-11-21,6240.774,5029.773,2583.455,2486.791
2014-11-24,6293.023,5112.119,2649.258,2532.879
2014-11-25,6392.442,5189.001,2685.561,2567.597
2014-11-26,6435.14,5214.21,2723.018,2604.345
2014-11-27,6472.587,5251.389,2754.49,2630.486
2014-11-28,6478.108,5245.267,2808.819,2682.835
2014-12-01,6392.464,5208.139,2819.812,2680.155
2014-12-02,6457.556,5277.657,2923.94,2763.545
2014-12-03,6513.957,5339.005,2967.549,2779.525
2014-12-04,6605.322,5451.962,3104.351,2899.456
2014-12-05,6462.089,5333.892,3124.885,2937.647
2014-12-08,6457.511,5412.674,3252.881,3020.258
2014-12-09,6161.367,5195.406,3106.913,2856.269
2014-12-10,6366.81,5374.097,3221.546,2940.006
2014-12-11,6463.316,5454.443,3183.012,2925.743
2014-12-12,6545.19,5493.2,3193.227,2938.173
2014-12-15,6658.145,5583.597,3217.228,2953.421
2014-12-16,6635.255,5606.693,3303.402,3021.518
2014-12-17,6551.119,5557.286,3360.598,3061.02
2014-12-18,6540.881,5558.045,3345.927,3057.521
2014-12-19,6438.042,5524.122,3383.167,3108.596
2014-12-22,6120.582,5305.209,3394.481,3127.445
2014-12-23,6023.366,5193.722,3324.924,3032.612
2014-12-24,6154.878,5262.365,3230.385,2972.532
2014-12-25,6222.506,5364.563,3335.419,3072.536
2014-12-26,6233.936,5422.751,3445.839,3157.603
2014-12-29,6098.979,5367.637,3455.455,3168.016
2014-12-30,5982.636,5275.085,3457.554,3165.815
2014-12-31,6027.52,5322.714,3533.705,3234.677
2015-01-05,6049.787,5417.017,3641.541,3350.519
2015-01-06,6172.392,5479.864,3641.059,3351.446
2015-01-07,6166.769,5488.242,3643.79,3373.954
2015-01-08,6164.111,5444.037,3559.259,3293.456
2015-01-09,6128.012,5409.058,3546.723,3285.412
2015-01-12,6062.283,5332.221,3513.576,3229.316
2015-01-13,6167.117,5405.091,3514.04,3235.301
2015-01-14,6139.29,5379.738,3502.423,3222.437
2015-01-15,6168.658,5449.038,3604.121,3336.455
2015-01-16,6252.075,5520.123,3635.146,3376.495
2015-01-19,6109.285,5281.895,3355.155,3116.351
2015-01-20,6336.631,5472.514,3396.222,3173.052
2015-01-21,6465.733,5611.694,3548.885,3323.611
2015-01-22,6568.636,5690.156,3567.613,3343.344
2015-01-23,6502.067,5633.289,3571.732,3351.764
2015-01-26,6642.612,5758.979,3607.985,3383.182
2015-01-27,6693.806,5773.816,3574.931,3352.96
2015-01-28,6666.264,5739.919,3525.323,3305.738
2015-01-29,6625.005,5701.205,3481.798,3262.305
2015-01-30,6546.597,5632.728,3434.39,3210.363
2015-02-02,6535.903,5609.389,3353.96,3128.3
2015-02-03,6654.549,5707.476,3437.445,3204.907
2015-02-04,6653.338,5683.519,3401.768,3174.126
2015-02-05,6654.082,5654.217,3366.946,3136.531
2015-02-06,6526.949,5534.785,3312.42,3075.907
2015-02-09,6474.817,5504.974,3345.921,3095.124
2015-02-10,6555.818,5580.704,3406.943,3141.593
2015-02-11,6645.51,5641.786,3434.124,3157.704
2015-02-12,6703.815,5681.341,3442.874,3173.416
2015-02-13,6815.848,5769.272,3469.828,3203.827
2015-02-16,6965.301,5869.713,3499.483,3222.363
2015-02-17,7020.053,5911.098,3522.322,3246.906
2015-02-25,7004.665,5906.538,3478.729,3228.843
2015-02-26,7045.268,5969.557,3566.295,3298.359
2015-02-27,7141.888,6018.463,3572.843,3310.303
2015-03-02,7317.677,6139.792,3601.265,3336.285
2015-03-03,7282.108,6118.656,3507.9,3263.052
2015-03-04,7411.034,6210.421,3530.822,3279.533
2015-03-05,7450.906,6208.988,3496.344,3248.476
2015-03-06,7338.404,6133.026,3478.52,3241.187
2015-03-09,7450.816,6212.236,3537.75,3302.408
2015-03-10,7566.481,6276.485,3520.611,3286.068
2015-03-11,7566.312,6262.892,3524.653,3290.9
2015-03-12,7514.445,6260.137,3592.844,3349.323
2015-03-13,7649.345,6329.576,3617.657,3372.911
2015-03-16,7903.363,6516.765,3705.671,3449.305
2015-03-17,7993.243,6618.054,3757.122,3502.847
2015-03-18,8150.951,6728.068,3846.055,3577.301
2015-03-19,8216.624,6782.463,3839.739,3582.271
2015-03-20,8318.829,6850.897,3892.574,3617.318
2015-03-23,8560.441,7017.154,3972.061,3687.728
2015-03-24,8655.38,7046.123,3973.046,3691.41
2015-03-25,8784.909,7124.872,3940.412,3660.727
2015-03-26,8611.864,7074.437,3949.999,3682.095
2015-03-27,8710.291,7155.945,3971.697,3691.096
2015-03-30,8719.22,7245.497,4088.178,3786.568
2015-03-31,8780.739,7253.104,4051.204,3747.899
2015-04-01,9008.201,7425.733,4123.895,3810.294
2015-04-02,9238.053,7560.648,4124.776,3825.784
2015-04-03,9419.201,7679.01,4170.538,3863.929
2015-04-07,9600.722,7863.284,4260.044,3961.378
2015-04-08,9455.59,7807.997,4295.803,3994.811
2015-04-09,9369.657,7746.151,4262.138,3957.534
2015-04-10,9600.401,7952.189,4344.416,4034.31
2015-04-13,9813.596,8122.893,4421.073,4121.715
2015-04-14,9830.062,8119.959,4438.184,4135.565
2015-04-15,9441.192,7802.747,4380.513,4084.163
2015-04-16,9541.766,7912.088,4513.546,4194.823
2015-04-17,9567.695,7980.76,4596.136,4287.296
2015-04-20,9353.612,7839.901,4521.919,4217.077
2015-04-21,9716.349,8112.687,4619.164,4293.623
2015-04-22,9995.262,8323.427,4739.814,4398.495
2015-04-23,10105.274,8410.703,4740.892,4414.508
2015-04-24,10123.91,8419.095,4702.641,4393.686
2015-04-27,10174.898,8513.016,4807.592,4527.396
2015-04-28,9847.893,8266.483,4741.861,4476.214
2015-04-29,10107.402,8428.254,4774.326,4476.62
2015-04-30,10180.487,8469.673,4749.886,4441.655
2015-05-04,10270.13,8510.481,4787.741,4480.464
2015-05-05,10007.271,8199.344,4596.837,4298.707
2015-05-06,9973.991,8082.999,4553.327,4229.266
2015-05-07,9806.508,7903.478,4470.089,4112.214
2015-05-08,10274.377,8201.293,4558.404,4205.917
2015-05-11,10771.622,8558.218,4690.532,4333.584
2015-05-12,11051.434,8745.678,4747.421,4401.219
2015-05-13,11137.304,8824.929,4718.436,4375.76
2015-05-14,11211.101,8813.394,4700.778,4378.312
2015-05-15,11217.928,8742.885,4617.47,4308.691
2015-05-18,11542.28,8903.595,4575.14,4283.491
2015-05-19,11831.364,9124.832,4731.222,4417.552
2015-05-20,12132.372,9277.331,4754.919,4446.288
2015-05-21,12586.055,9619.223,4840.976,4529.421
2015-05-22,12687.288,9778.171,4951.335,4657.596
2015-05-25,12877.871,10040.088,5099.495,4813.797
2015-05-26,13401.313,10373.576,5198.918,4910.897
2015-05-27,13582.548,10497.344,5181.434,4941.714
2015-05-28,12818.986,9868.425,4834.007,4620.266
2015-05-29,13027.209,9966.845,4840.829,4611.744
2015-06-01,13691.171,10488.313,5076.179,4828.738
2015-06-02,14276.32,10886.399,5161.87,4910.527
2015-06-03,14356.596,10979.987,5143.59,4909.978
2015-06-04,14308.65,10965.413,5181.416,4947.102
2015-06-05,14465.749,11144.521,5230.552,5023.096
2015-06-08,14099.727,11030.916,5353.7515,5131.881
2015-06-09,14106.229,11013.736,5317.461,5113.534
2015-06-10,14461.812,11208.058,5309.112,5106.036
2015-06-11,14768.882,11366.293,5306.59,5121.592
2015-06-12,15006.339,11545.891,5335.115,5166.35
2015-06-15,14707.778,11332.892,5221.1665,5062.993
2015-06-16,14102.222,10879.836,5064.8213,4887.432
2015-06-17,14407.313,11100.546,5138.8306,4967.898
2015-06-18,13934.215,10731.379,4930.5493,4785.356
2015-06-19,13024.716,9987.407,4637.052,4478.364
2015-06-23,13047.019,10046.885,4786.091,4576.492
2015-06-24,13313.795,10267.627,4880.126,4690.15
2015-06-25,12760.479,9906.104,4706.516,4527.779
2015-06-26,11730.748,9078.064,4336.195,4192.874
2015-06-29,10906.044,8484.644,4191.549,4053.031
2015-06-30,11381.473,8906.021,4472.9976,4277.222
2015-07-01,10734.011,8411.91,4253.021,4053.7
2015-07-02,10002.358,7835.104,4107.996,3912.767
2015-07-03,9358.732,7355.491,3885.917,3686.915
2015-07-06,8858.912,7235.999,3998.537,3775.912
2015-07-07,8356.126,6763.526,3928.0024,3727.125
2015-07-08,8114.604,6602.374,3663.0376,3507.192
2015-07-09,8348.875,6896.352,3897.6262,3709.33
2015-07-10,8620.271,7244.784,4106.556,3877.803
2015-07-13,9032.557,7695.635,4211.8115,3970.388
2015-07-14,9338.169,7859.058,4112.149,3924.487
2015-07-15,8942.905,7405.294,3966.7585,3805.703
2015-07-16,9041.229,7578.758,3997.3555,3823.176
2015-07-17,9541.259,7994.697,4151.4956,3957.352
2015-07-20,9839.917,8116.496,4160.612,3992.11
2015-07-21,10062.894,8220.463,4166.006,4017.675
2015-07-22,10228.863,8320.236,4157.16,4026.045
2015-07-23,10553.222,8551.991,4250.805,4123.923
2015-07-24,10449.75,8425.074,4176.279,4070.908
2015-07-27,9719.551,7794.181,3818.7314,3725.558
2015-07-28,9284.541,7649.82,3811.0925,3663.002
2015-07-29,9727.231,8022.795,3930.3792,3789.168
2015-07-30,9460.729,7800.58,3815.4119,3705.766
2015-07-31,9223.636,7727.061,3816.6992,3663.726
2015-08-03,8723.594,7540.205,3829.2354,3622.905
2015-08-04,9265.221,7942.095,3948.1555,3756.545
2015-08-05,9240.885,7839.337,3866.9,3694.573
2015-08-06,9229.349,7792.028,3831.8516,3661.539
2015-08-07,9585.137,8013.319,3906.9448,3744.205
2015-08-10,10077.942,8394.086,4084.3645,3928.415
2015-08-11,10153.714,8435.327,4066.6692,3927.908
2015-08-12,10005.93,8336.337,4016.1262,3886.32
2015-08-13,10308.789,8534.429,4075.463,3954.556
2015-08-14,10377.979,8625.242,4073.54,3965.335
2015-08-17,10563.133,8820.457,4077.872,3993.668
2015-08-18,9806.701,8161.269,3825.412,3748.164
2015-08-19,10057.84,8340.982,3886.1357,3794.109
