datetime,close,amount,ticker
2014-08-20,0.7673528160410211,1120339.0,RB1501.SHF
2014-08-21,0.7655563378763766,936717.0,RB1501.SHF
2014-08-22,0.7663262570897957,974971.0,RB1501.SHF
2014-08-25,0.7632465802361195,966789.0,RB1501.SHF
2014-08-26,0.7645297789251513,863529.0,RB1501.SHF
2014-08-27,0.7609368225958622,1001918.0,RB1501.SHF
2014-08-28,0.753750909937284,1609434.0,RB1501.SHF
2014-08-29,0.7545208291507031,956742.0,RB1501.SHF
2014-09-01,0.7481048357055441,1073761.0,RB1501.SHF
2014-09-02,0.7468216370165123,1816019.0,RB1501.SHF
2014-09-03,0.7321931719615496,1930980.0,RB1501.SHF
2014-09-04,0.7283435758944542,1963957.0,RB1501.SHF
2014-09-05,0.7273170169432287,1685919.0,RB1501.SHF
2014-09-09,0.7103787942480089,2096328.0,RB1501.SHF
2014-09-10,0.7134584711016853,3295252.0,RB1501.SHF
2014-09-11,0.7075557571321389,1864843.0,RB1501.SHF
2014-09-12,0.7160248684797488,1992352.0,RB1501.SHF
2014-09-15,0.7252638990407778,2292695.0,RB1501.SHF
2014-09-16,0.7155115890041361,2579745.0,RB1501.SHF
2014-09-17,0.719617824809038,2196040.0,RB1501.SHF
2014-09-18,0.7101221545102027,1873371.0,RB1501.SHF
2014-09-19,0.6965202484064655,2865648.0,RB1501.SHF
2014-09-22,0.6721394733148612,2513506.0,RB1501.SHF
2014-09-23,0.6713695541014422,3113559.0,RB1501.SHF
2014-09-24,0.6713695541014422,2287666.0,RB1501.SHF
2014-09-25,0.6539180519306096,3875210.0,RB1501.SHF
2014-09-26,0.6646969209184768,4549661.0,RB1501.SHF
2014-09-29,0.6490418969122888,3383100.0,RB1501.SHF
2014-09-30,0.6498118161257079,1875089.0,RB1501.SHF
2014-10-08,0.6449356611073871,2182647.0,RB1501.SHF
2014-10-09,0.6544313314062226,2463655.0,RB1501.SHF
2014-10-10,0.6608473248513815,2590103.0,RB1501.SHF
2014-10-13,0.6834316217783414,2790187.0,RB1501.SHF
2014-10-14,0.6798386654490524,1706206.0,RB1501.SHF
2014-10-15,0.6811218641380842,1818976.0,RB1501.SHF
2014-10-16,0.6813785038758905,2278035.0,RB1501.SHF
2014-10-17,0.6790687462356333,1132377.0,RB1501.SHF
2014-10-20,0.6801094646206688,2227998.0,RB1505.SHF
2014-10-21,0.6756864114842681,1675229.0,RB1505.SHF
2014-10-22,0.662677431671325,2701148.0,RB1505.SHF
2014-10-23,0.6590349173237009,2861960.0,RB1505.SHF
2014-10-24,0.664498688845137,2315892.0,RB1505.SHF
2014-10-27,0.6631977908638427,1841177.0,RB1505.SHF
2014-10-28,0.6629376112675838,2003084.0,RB1505.SHF
2014-10-29,0.6736049747141971,2599794.0,RB1505.SHF
2014-10-30,0.6738651543104559,3030676.0,RB1505.SHF
2014-10-31,0.6673606644039843,2513870.0,RB1505.SHF
2014-11-03,0.6613765336900305,2817181.0,RB1505.SHF
2014-11-04,0.6655394072301724,2909903.0,RB1505.SHF
2014-11-05,0.6538313253985235,3106389.0,RB1505.SHF
2014-11-06,0.6572136601498887,2796754.0,RB1505.SHF
2014-11-07,0.6598154561124774,3443392.0,RB1505.SHF
2014-11-10,0.6652792276339136,3408917.0,RB1505.SHF
2014-11-11,0.6639783296526193,2233605.0,RB1505.SHF
2014-11-12,0.664498688845137,2570241.0,RB1505.SHF
2014-11-13,0.6556525825723356,2274208.0,RB1505.SHF
2014-11-14,0.6566933009573711,1803153.0,RB1505.SHF
2014-11-17,0.6540915049947825,2141168.0,RB1505.SHF
2014-11-18,0.6353585740641443,3946895.0,RB1505.SHF
2014-11-19,0.6363992924491797,2848843.0,RB1505.SHF
2014-11-20,0.6345780352753676,2067644.0,RB1505.SHF
2014-11-21,0.6369196516416974,3132779.0,RB1505.SHF
2014-11-24,0.6340576760828499,2658926.0,RB1505.SHF
2014-11-25,0.6374400108342152,2646540.0,RB1505.SHF
2014-11-26,0.6369196516416975,2378139.0,RB1505.SHF
2014-11-27,0.6605959949012541,4098106.0,RB1505.SHF
2014-11-28,0.6629376112675839,3866474.0,RB1505.SHF
2014-12-01,0.6559127621685945,3297832.0,RB1505.SHF
2014-12-02,0.6512295294359349,3158349.0,RB1505.SHF
2014-12-03,0.6587747377274419,3418608.0,RB1505.SHF
2014-12-04,0.6678810235965021,3968034.0,RB1505.SHF
2014-12-05,0.66605976642269,2321370.0,RB1505.SHF
2014-12-08,0.6613765336900305,2829431.0,RB1505.SHF
2014-12-09,0.6652792276339133,3267991.0,RB1505.SHF
2014-12-10,0.6668403052114665,3025448.0,RB1505.SHF
2014-12-11,0.667620844000243,3237770.0,RB1505.SHF
2014-12-12,0.6725642563291614,2803780.0,RB1505.SHF
2014-12-15,0.6686615623852784,1646757.0,RB1505.SHF
2014-12-16,0.6629376112675834,2252039.0,RB1505.SHF
2014-12-17,0.6608561744975125,1771814.0,RB1505.SHF
2014-12-18,0.6624172520750657,2295090.0,RB1505.SHF
2014-12-19,0.6678810235965018,1870469.0,RB1505.SHF
2014-12-22,0.6538313253985232,2524960.0,RB1505.SHF
2014-12-23,0.6418630639706154,2274314.0,RB1505.SHF
2014-12-24,0.6494082722621225,1969226.0,RB1505.SHF
2014-12-25,0.6457657579144984,1213605.0,RB1505.SHF
2014-12-26,0.6452453987219807,938576.0,RB1505.SHF
2014-12-29,0.6553924029760764,1520375.0,RB1505.SHF
2014-12-30,0.6785483870431152,3192519.0,RB1505.SHF
2014-12-31,0.6749058726954911,2074450.0,RB1505.SHF
2015-01-05,0.6660597664226897,1445847.0,RB1505.SHF
2015-01-06,0.6814103626019625,3717269.0,RB1505.SHF
2015-01-07,0.6725642563291612,2158934.0,RB1505.SHF
2015-01-08,0.671003178751608,1848334.0,RB1505.SHF
2015-01-09,0.665279227633913,1780535.0,RB1505.SHF
2015-01-12,0.6509693498396755,2602300.0,RB1505.SHF
2015-01-13,0.6533109662060053,1668611.0,RB1505.SHF
2015-01-14,0.6470666558957925,2530235.0,RB1505.SHF
2015-01-15,0.6553924029760761,2213197.0,RB1505.SHF
2015-01-16,0.6530507866097464,1949194.0,RB1505.SHF
2015-01-19,0.6546118641872996,2920021.0,RB1505.SHF
2015-01-20,0.6473268354920514,1902324.0,RB1505.SHF
2015-01-21,0.6431639619519095,2033628.0,RB1505.SHF
2015-01-22,0.6449852191257216,1713373.0,RB1505.SHF
2015-01-23,0.6462861171070159,1843320.0,RB1505.SHF
2015-01-26,0.6374400108342145,2346527.0,RB1505.SHF
2015-01-27,0.6387409088155088,1172946.0,RB1505.SHF
2015-01-28,0.6436843211444272,1226940.0,RB1505.SHF
2015-01-29,0.6522702478209697,1883554.0,RB1505.SHF
2015-01-30,0.6499286314546399,1137658.0,RB1505.SHF
2015-02-02,0.6483675538770867,1374970.0,RB1505.SHF
2015-02-03,0.6436843211444271,1288472.0,RB1505.SHF
2015-02-04,0.6418630639706151,1444725.0,RB1505.SHF
2015-02-05,0.6431639619519094,892252.0,RB1505.SHF
2015-02-06,0.649408272262122,816678.0,RB1505.SHF
2015-02-09,0.6447250395294626,753085.0,RB1505.SHF
2015-02-10,0.6475870150883101,413273.0,RB1505.SHF
2015-02-11,0.647847194684569,302961.0,RB1505.SHF
2015-02-12,0.6475870150883101,345647.0,RB1505.SHF
2015-02-13,0.6540915049947816,715178.0,RB1505.SHF
2015-02-16,0.6566933009573702,609384.0,RB1505.SHF
2015-02-17,0.6559127621685936,402201.0,RB1505.SHF
2015-02-25,0.6460259375107568,445434.0,RB1505.SHF
2015-02-26,0.6517498886284517,431580.0,RB1505.SHF
2015-02-27,0.6410825251818384,689130.0,RB1505.SHF
2015-03-02,0.6431639619519093,1384967.0,RB1505.SHF
2015-03-03,0.6421232435668738,599857.0,RB1505.SHF
2015-03-04,0.6401267468904124,602470.0,RB1510.SHF
2015-03-05,0.6296451393389905,1335404.0,RB1510.SHF
2015-03-06,0.6201617801257991,977221.0,RB1510.SHF
2015-03-09,0.6204113422103568,1627323.0,RB1510.SHF
2015-03-10,0.6121757934199538,1195939.0,RB1510.SHF
2015-03-11,0.6166679109419917,1102199.0,RB1510.SHF
2015-03-12,0.6229069630559334,1323068.0,RB1510.SHF
2015-03-13,0.6221582768022603,1242146.0,RB1510.SHF
2015-03-16,0.6288964530853173,1443879.0,RB1510.SHF
2015-03-17,0.626899956408856,1019617.0,RB1510.SHF
2015-03-18,0.6196626559566837,2167098.0,RB1510.SHF
2015-03-19,0.619413093872126,1020704.0,RB1510.SHF
2015-03-20,0.6191635317875683,887490.0,RB1510.SHF
2015-03-23,0.635884191452932,2392859.0,RB1510.SHF
2015-03-24,0.634386818945586,2110738.0,RB1510.SHF
2015-03-25,0.6256521459860677,1554757.0,RB1510.SHF
2015-03-26,0.621659152633145,1474753.0,RB1510.SHF
2015-03-27,0.6181652834493376,3021565.0,RB1510.SHF
